source,ticket_id,title,description,priority,status,component,reporter,assignee,environment,sdlc_phase,created_date,resolved_date,time_spent_minutes,browser,os,resolution_days,bug_type
GitHub,GH-403,Bug: API returns 404 for valid endpoints,"## Description


## Steps
Cannot reproduce consistently",Critical,Open,API,developer1,dev_john,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-404,Security: XSS vulnerability in search,"## Description


## Steps
See screenshot attached",Unknown,Open,Unknown,developer1,dev_john,Unknown,Unknown,,,,,,,Security
GitHub,GH-405,Performance: Report generation timeout,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",High,Unknown,Unknown,Unknown,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-406,Error in payment processing module,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",Unknown,Open,Payment,qa_tester,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-407,UI: Button alignment broken on mobile,"## Description
None

## Steps
See screenshot attached",Medium,Open,Dashboard,qa_tester,Unknown,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-408,Backend: Database connection pool exhausted,"## Description


## Steps
Cannot reproduce consistently",Unknown,Open,API,product_manager,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-409,Issue: Dashboard loading slowly,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Medium,Unknown,Dashboard,Unknown,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-410,Fix: Cron job failing silently,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Medium,Unknown,Unknown,customer_support,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-411,UI: Button alignment broken on mobile,"## Description
Customer reported this issue

## Steps
See screenshot attached",Medium,Unknown,Dashboard,customer_support,dev_bob,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-412,Performance: Report generation timeout,"## Description


## Steps
Cannot reproduce consistently",Medium,Open,Unknown,customer_support,dev_john,Unknown,Unknown,,,,,,,Performance
GitHub,GH-413,Error in payment processing module,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",Medium,Unknown,Payment,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-414,Fix: Login page crash on submit,"## Description
Unexpected behavior in production

## Steps
Cannot reproduce consistently",Medium,Open,Authentication,product_manager,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-415,Fix: Login page crash on submit,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Unknown,Closed,Authentication,qa_tester,dev_jane,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-416,Backend: Database connection pool exhausted,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",Unknown,Open,API,product_manager,dev_jane,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-417,Fix: Login page crash on submit,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Critical,Closed,Authentication,developer1,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-418,Error in payment processing module,"## Description


## Steps
Cannot reproduce consistently",Critical,Open,Payment,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-419,Error in payment processing module,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,Payment,qa_tester,dev_jane,Unknown,Unknown,,,,,,,Functional
GitHub,GH-420,Fix: Login page crash on submit,"## Description


## Steps
",High,Closed,Authentication,developer1,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-421,Error in payment processing module,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",Medium,Open,Payment,product_manager,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-422,Bug: API returns 404 for valid endpoints,"## Description


## Steps
See screenshot attached",Medium,Open,API,qa_tester,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-423,Fix: Login page crash on submit,"## Description


## Steps
Cannot reproduce consistently",Unknown,Closed,Authentication,product_manager,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-424,Performance: Report generation timeout,"## Description
Unexpected behavior in production

## Steps
Cannot reproduce consistently",Medium,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-425,Error in payment processing module,"## Description
None

## Steps
Cannot reproduce consistently",Critical,Open,Payment,product_manager,dev_jane,Unknown,Unknown,,,,,,,Functional
GitHub,GH-426,Issue: Dashboard loading slowly,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",Unknown,Unknown,Dashboard,product_manager,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-427,Bug: Email template rendering incorrectly,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Unknown,Closed,Notifications,customer_support,dev_jane,Unknown,Unknown,,,,,,,Functional
GitHub,GH-428,Error in payment processing module,"## Description
Customer reported this issue

## Steps
Cannot reproduce consistently",Unknown,Unknown,Payment,customer_support,dev_jane,Unknown,Unknown,,,,,,,Functional
GitHub,GH-429,Fix: Login page crash on submit,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Unknown,Closed,Authentication,developer1,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-430,Fix: Cron job failing silently,"## Description
Found during QA testing

## Steps
See screenshot attached",Unknown,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-431,Error in payment processing module,"## Description
This bug causes the app to crash

## Steps
",High,Open,Payment,customer_support,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-432,Fix: Cron job failing silently,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",High,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-433,Performance: Report generation timeout,"## Description
None

## Steps
Cannot reproduce consistently",Critical,Unknown,Unknown,product_manager,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-434,Backend: Database connection pool exhausted,"## Description
Customer reported this issue

## Steps
See screenshot attached",Unknown,Unknown,API,Unknown,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-435,Issue: Dashboard loading slowly,"## Description
None

## Steps
See screenshot attached",Unknown,Closed,Dashboard,qa_tester,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-436,Issue: Dashboard loading slowly,"## Description


## Steps
1. Open app
2. Click button
3. See error",High,Open,Dashboard,developer1,dev_john,Unknown,Unknown,,,,,,,Performance
GitHub,GH-437,Error in payment processing module,"## Description
None

## Steps
Cannot reproduce consistently",Unknown,Closed,Payment,customer_support,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-438,Issue: Dashboard loading slowly,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,Dashboard,developer1,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-439,Fix: Cron job failing silently,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-440,Fix: Login page crash on submit,"## Description
Found during QA testing

## Steps
",Unknown,Open,Authentication,Unknown,dev_john,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-441,UI: Button alignment broken on mobile,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Medium,Open,Dashboard,qa_tester,dev_bob,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-442,Bug: Email template rendering incorrectly,"## Description
Unexpected behavior in production

## Steps
Cannot reproduce consistently",Unknown,Open,Notifications,Unknown,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-443,Fix: Login page crash on submit,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",Unknown,Closed,Authentication,Unknown,dev_john,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-444,Fix: Cron job failing silently,"## Description
None

## Steps
See screenshot attached",Medium,Closed,Unknown,qa_tester,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-445,Performance: Report generation timeout,"## Description
Found during QA testing

## Steps
Cannot reproduce consistently",Medium,Closed,Unknown,qa_tester,dev_jane,Unknown,Unknown,,,,,,,Performance
GitHub,GH-446,Bug: Email template rendering incorrectly,"## Description
Customer reported this issue

## Steps
See screenshot attached",Unknown,Unknown,Notifications,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-447,Bug: API returns 404 for valid endpoints,"## Description
Customer reported this issue

## Steps
Cannot reproduce consistently",Unknown,Unknown,API,qa_tester,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-448,Fix: Login page crash on submit,"## Description
None

## Steps
Cannot reproduce consistently",High,Open,Authentication,qa_tester,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-449,Bug: Email template rendering incorrectly,"## Description
Unexpected behavior in production

## Steps
Cannot reproduce consistently",Medium,Unknown,Notifications,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-450,Performance: Report generation timeout,"## Description


## Steps
1. Open app
2. Click button
3. See error",Medium,Closed,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-451,UI: Button alignment broken on mobile,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",Medium,Open,Dashboard,developer1,dev_jane,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-452,Bug: API returns 404 for valid endpoints,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",Unknown,Open,API,developer1,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-453,Fix: Login page crash on submit,"## Description
Customer reported this issue

## Steps
See screenshot attached",Unknown,Open,Authentication,qa_tester,dev_bob,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-454,Performance: Report generation timeout,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Critical,Unknown,Unknown,product_manager,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-455,UI: Button alignment broken on mobile,"## Description
This bug causes the app to crash

## Steps
See screenshot attached",Medium,Closed,Dashboard,product_manager,dev_jane,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-456,Bug: API returns 404 for valid endpoints,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Medium,Closed,API,customer_support,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-457,UI: Button alignment broken on mobile,"## Description
None

## Steps
See screenshot attached",Critical,Closed,Dashboard,developer1,dev_john,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-458,Fix: Login page crash on submit,"## Description
Found during QA testing

## Steps
See screenshot attached",Unknown,Closed,Authentication,Unknown,dev_john,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-459,Bug: Email template rendering incorrectly,"## Description
Customer reported this issue

## Steps
Cannot reproduce consistently",Unknown,Closed,Notifications,product_manager,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-460,Fix: Cron job failing silently,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Medium,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-461,Fix: Cron job failing silently,"## Description
This bug causes the app to crash

## Steps
",Unknown,Unknown,Unknown,customer_support,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-462,Performance: Report generation timeout,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",Medium,Closed,Unknown,customer_support,dev_jane,Unknown,Unknown,,,,,,,Performance
GitHub,GH-463,Issue: Dashboard loading slowly,"## Description
Found during QA testing

## Steps
Cannot reproduce consistently",Medium,Unknown,Dashboard,developer1,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-464,Fix: Login page crash on submit,"## Description


## Steps
",Unknown,Open,Authentication,Unknown,dev_jane,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-465,Backend: Database connection pool exhausted,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",Medium,Open,API,qa_tester,dev_bob,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-466,Fix: Cron job failing silently,"## Description


## Steps
See screenshot attached",Medium,Closed,Unknown,qa_tester,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-467,Backend: Database connection pool exhausted,"## Description
None

## Steps
See screenshot attached",Medium,Closed,API,customer_support,Unknown,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-468,Bug: API returns 404 for valid endpoints,"## Description


## Steps
See screenshot attached",Medium,Unknown,API,qa_tester,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-469,Performance: Report generation timeout,"## Description


## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,Unknown,qa_tester,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-470,Security: XSS vulnerability in search,"## Description
Found during QA testing

## Steps
See screenshot attached",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Security
GitHub,GH-471,Issue: Dashboard loading slowly,"## Description


## Steps
Cannot reproduce consistently",Medium,Open,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-472,Backend: Database connection pool exhausted,"## Description
Found during QA testing

## Steps
",Unknown,Open,API,Unknown,dev_john,Unknown,Unknown,,,,,,,Data Integrity
GitHub,GH-473,Bug: API returns 404 for valid endpoints,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Unknown,Unknown,API,customer_support,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-474,Performance: Report generation timeout,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",Medium,Unknown,Unknown,customer_support,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-475,Fix: Login page crash on submit,"## Description


## Steps
See screenshot attached",High,Closed,Authentication,product_manager,dev_john,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-476,Error in payment processing module,"## Description
None

## Steps
1. Open app
2. Click button
3. See error",Medium,Open,Payment,Unknown,dev_jane,Unknown,Unknown,,,,,,,Functional
GitHub,GH-477,Bug: API returns 404 for valid endpoints,"## Description
Found during QA testing

## Steps
",Unknown,Closed,API,Unknown,dev_john,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-478,Fix: Login page crash on submit,"## Description
This bug causes the app to crash

## Steps
1. Open app
2. Click button
3. See error",Unknown,Closed,Authentication,Unknown,dev_bob,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-479,Fix: Cron job failing silently,"## Description
Unexpected behavior in production

## Steps
See screenshot attached",Medium,Closed,Unknown,product_manager,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-480,Performance: Report generation timeout,"## Description


## Steps
See screenshot attached",Medium,Open,Unknown,developer1,dev_john,Unknown,Unknown,,,,,,,Performance
GitHub,GH-481,Error in payment processing module,"## Description
None

## Steps
1. Open app
2. Click button
